"Cod mes","Cod anio","Cod municipio","Cod comunidad","Comunidad Aut","Cod provincia","Provincia","Municipio","total Dtes Empleo","Dtes Empleo hombre edad < 25","Dtes Empleo hombre edad 25 -45","Dtes Empleo hombre edad >=45","Dtes Empleo mujer edad < 25","Dtes Empleo mujer edad 25 -45","Dtes Empleo mujer edad >=45","Dtes EmpleoAgricultura","Dtes Empleo Industria","Dtes Empleo Construcción","Dtes Empleo Servicios","Dtes Empleo Sin empleo Anterior","total Dtes Empleo_min","Cod min_mes","total Dtes Empleo_max"
201101,"2011","03010",10,"Comunitat Valenciana",3,"Alicante/Alacant","Alfafara",25.83,1.33,6.33,2.75,1,7.08,7.33,1.33,4.08,3.42,13.67,3.33,19,"201107",36
201101,"2011","03011",10,"Comunitat Valenciana",3,"Alicante/Alacant","Alfàs del Pi, l'",1377.08,63.08,349.25,240.17,56.17,398.83,269.58,8.17,53.58,236.42,1032,46.92,1277,"201108",1506
201101,"2011","03012",10,"Comunitat Valenciana",3,"Alicante/Alacant","Algorfa",263.58,9.25,61.92,49.33,13.33,78.17,51.58,11.25,40.42,58.42,141,12.5,246,"201108",285
201101,"2011","03013",10,"Comunitat Valenciana",3,"Alicante/Alacant","Algueña",207.25,13.75,48.17,37.92,15.58,44.5,47.33,13.33,69.33,16.83,72.17,35.58,193,"201106",227
201101,"2011","03014",10,"Comunitat Valenciana",3,"Alicante/Alacant","Alicante/Alacant",43362,2228.42,11223.17,8536.75,1974.83,11036.92,8361.92,812.17,2860.83,7155.83,28765.25,3767.92,42203,"201107",45111
201101,"2011","03015",10,"Comunitat Valenciana",3,"Alicante/Alacant","Almoradí",3280.67,203.58,994.83,596.17,155.92,796.83,533.33,267.42,462.75,769.92,1456.67,323.92,3179,"201104",3385
201101,"2011","03016",10,"Comunitat Valenciana",3,"Alicante/Alacant","Almudaina",8.42,0.67,1.33,1,0.5,2.33,2.58,0,1,0.33,6.67,0.42,6,"201108",12
201101,"2011","03017",10,"Comunitat Valenciana",3,"Alicante/Alacant","Alqueria d'Asnar, l'",57.83,4.17,15.92,4.92,3.33,20.58,8.92,1,19.25,3.83,27.25,6.5,51,"201108",65
201101,"2011","03018",10,"Comunitat Valenciana",3,"Alicante/Alacant","Altea",2277.17,101.33,609.17,460.58,78.58,624.92,402.58,89.42,91.83,509.33,1503.5,83.08,2121,"201107",2521
201101,"2011","03019",10,"Comunitat Valenciana",3,"Alicante/Alacant","Aspe",3648.67,199.92,930.42,673.42,178.17,895.67,771.08,460.17,867.33,586,1331.83,403.33,3532,"201111",3777
201101,"2011","03020",10,"Comunitat Valenciana",3,"Alicante/Alacant","Balones",21.92,0.25,3.58,9.58,1.83,2.58,4.08,0.17,1.67,1,18.42,0.67,14,"201107",25
201101,"2011","03021",10,"Comunitat Valenciana",3,"Alicante/Alacant","Banyeres de Mariola",674.92,36.17,102.17,80.17,39.25,200,217.17,5.58,238.25,39.42,254.17,137.5,641,"201105",711
201101,"2011","03022",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benasau",19.33,0.08,7.17,4.17,0,2.17,5.75,1.08,4.83,2.83,10.58,0,14,"201107",24
201101,"2011","03023",10,"Comunitat Valenciana",3,"Alicante/Alacant","Beneixama",156.83,17.25,30.58,31.92,8.92,35.33,32.83,16.42,41,10.92,67,21.5,143,"201101",173
201101,"2011","03024",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benejúzar",874.5,55,253.42,194.75,36.17,194.42,140.75,42.92,109.25,290.92,372.5,58.92,826,"201106",913
201101,"2011","03025",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benferri",244.58,12.08,68.92,44.92,13.5,59.58,45.58,15.33,26.83,67,111.67,23.75,221,"201105",264
201101,"2011","03026",10,"Comunitat Valenciana",3,"Alicante/Alacant","Beniarbeig",239.17,11.83,60,56.08,10.08,57.75,43.42,8.83,22.25,49.25,135.5,23.33,218,"201101",258
201101,"2011","03027",10,"Comunitat Valenciana",3,"Alicante/Alacant","Beniardá",12.42,0.92,3.25,2,1.25,2.58,2.42,1.08,1.5,0.25,9.42,0.17,7,"201109",21
201101,"2011","03028",10,"Comunitat Valenciana",3,"Alicante/Alacant","Beniarrés",137.08,9.08,34.08,36.42,7.08,26.5,23.92,10,32.08,29.42,57.33,8.25,132,"201104",146
201101,"2011","03029",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benigembla",29.58,0,10.08,7.08,0,8.08,4.33,0.67,3.42,3.58,20,1.92,17,"201108",36
201101,"2011","03030",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benidoleig",94.67,2.67,23.25,19.17,3.5,23.08,23,2.75,6.5,16.33,60.92,8.17,88,"201101",105
201101,"2011","03031",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benidorm",8019.67,407.08,1933.33,1558,350.58,1988.25,1782.42,81.08,254.17,1001.92,6410.42,272.08,6743,"201108",9322
201101,"2011","03032",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benifallim",8.33,0.58,1.75,2.33,0.75,1.92,1,0,2.08,1.58,4.5,0.17,2,"201107",13
201101,"2011","03033",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benifato",12.33,0.5,1.08,4.17,0,3,3.58,0.5,0.92,1.42,9.33,0.17,6,"201108",16
201101,"2011","03034",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benijófar",316.75,17.92,80.5,70.42,14.83,75,58.08,10.08,29,92.42,174.33,10.92,300,"201107",326
201101,"2011","03035",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benilloba",95.75,3.83,19.5,23.08,4.08,12.83,32.42,1.08,22,14.75,52.83,5.08,80,"201108",109
201101,"2011","03036",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benillup",13.17,2.17,1.75,2.42,2.5,1,3.33,1.08,0.25,0,9.67,2.17,8,"201101",19
201101,"2011","03037",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benimantell",39.67,0.83,14.5,6.25,2.08,11.25,4.75,3.42,2.83,5.42,28,0,24,"201109",54
201101,"2011","03038",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benimarfull",40.5,2.67,9.75,11,0.75,5.58,10.75,1,8.5,5.33,21.33,4.33,34,"201106",49
201101,"2011","03039",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benimassot",15,2.33,3.25,6.75,0.92,1,0.75,0,0.33,1,13.5,0.17,4,"201107",21
201101,"2011","03040",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benimeli",30,1.17,7.92,3.83,0.42,10.75,5.92,0.92,1.75,9.83,17.08,0.42,24,"201107",34
201101,"2011","03041",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benissa",1054.83,56.25,324.67,198.92,49,265.58,160.42,14.25,71.25,244.75,662.67,61.92,974,"201107",1130
201101,"2011","03042",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benitachell/Poble Nou de Benitatxell, el",221.5,9.5,71.83,41.42,8.92,57.08,32.75,3.17,6.67,71.42,126.42,13.83,200,"201108",252
201101,"2011","03043",10,"Comunitat Valenciana",3,"Alicante/Alacant","Biar",462.83,28.58,81.17,77.08,17.75,121.33,136.92,14,166.25,44.83,191.17,46.58,448,"201106",480
201101,"2011","03044",10,"Comunitat Valenciana",3,"Alicante/Alacant","Bigastro",1270.5,77.83,376.33,227.42,41,317.92,230,76.67,213.67,415.58,489.17,75.42,1203,"201105",1345
201101,"2011","03045",10,"Comunitat Valenciana",3,"Alicante/Alacant","Bolulla",19,0.92,4.25,4.58,0.83,4.83,3.58,0.33,1,2.5,15,0.17,12,"201107",30
201101,"2011","03046",10,"Comunitat Valenciana",3,"Alicante/Alacant","Busot",267.17,21.67,64,61.33,13.58,58.08,48.5,8.58,18.42,57,161.42,21.75,256,"201108",280
201101,"2011","03047",10,"Comunitat Valenciana",3,"Alicante/Alacant","Calp",2331.75,115.08,687.58,423.33,105.25,621.92,378.58,60.42,80.08,458.42,1626,106.83,1868,"201108",2719
201101,"2011","03048",10,"Comunitat Valenciana",3,"Alicante/Alacant","Callosa d'En Sarrià",724.58,29.08,249.5,150,26,181.58,88.42,129.33,42.08,175.42,363.33,14.42,626,"201105",796
201101,"2011","03049",10,"Comunitat Valenciana",3,"Alicante/Alacant","Callosa de Segura",2765.67,182.42,824.58,497.08,149.33,639.17,473.08,260.75,532.67,552.08,1156.33,263.83,2638,"201105",2969
201101,"2011","03050",10,"Comunitat Valenciana",3,"Alicante/Alacant","Campello, el",2738.67,118.58,696.33,532.75,96.67,767.42,526.92,61.25,168.83,504.5,1853.83,150.25,2606,"201107",2892
201101,"2011","03051",10,"Comunitat Valenciana",3,"Alicante/Alacant","Campo de Mirra/Camp de Mirra, el",50,1.42,7.5,16,5,8.25,11.83,4.58,14.5,3.83,15.25,11.83,43,"201106",58
201101,"2011","03052",10,"Comunitat Valenciana",3,"Alicante/Alacant","Cañada",119.83,9.08,22.83,16.17,8.17,35.92,27.67,8.75,37.92,11.92,45.75,15.5,113,"201104",126
201101,"2011","03053",10,"Comunitat Valenciana",3,"Alicante/Alacant","Castalla",1250.58,76.67,294.92,234.75,66.17,335.25,242.83,36.92,358.42,252.17,427.08,176,1183,"201107",1347
201101,"2011","03054",10,"Comunitat Valenciana",3,"Alicante/Alacant","Castell de Castells",50.25,1.67,11.5,18.75,0.67,7.17,10.5,6.67,2.42,9.67,29.33,2.17,43,"201107",56
201101,"2011","03055",10,"Comunitat Valenciana",3,"Alicante/Alacant","Catral",1282.67,74.42,335.42,208.5,83.25,364.33,216.75,77.83,320.17,237.58,542.67,104.42,1215,"201102",1344
201101,"2011","03056",10,"Comunitat Valenciana",3,"Alicante/Alacant","Cocentaina",1617.58,97.92,362.92,321.92,92.92,340.25,401.67,27.67,452.75,212.08,775.25,149.83,1574,"201101",1662
201101,"2011","03057",10,"Comunitat Valenciana",3,"Alicante/Alacant","Confrides",31.67,0.5,8.5,10.33,1,3.83,7.5,4.75,1.5,3.67,20.58,1.17,28,"201101",35
201101,"2011","03058",10,"Comunitat Valenciana",3,"Alicante/Alacant","Cox",774.75,43.58,244.67,121.58,43.17,224.42,97.33,77.67,121.25,137.17,370.83,67.83,712,"201101",845
201101,"2011","03059",10,"Comunitat Valenciana",3,"Alicante/Alacant","Crevillent",5952.5,329.92,1370.75,1129.67,319,1442.67,1360.5,210.58,2074.92,742.42,2344.75,579.83,5645,"201101",6143
201101,"2011","03060",10,"Comunitat Valenciana",3,"Alicante/Alacant","Quatretondeta",16.33,1.58,3.83,6.08,0,1.67,3.17,0.92,1.83,0,12.58,1,13,"201108",18
201101,"2011","03061",10,"Comunitat Valenciana",3,"Alicante/Alacant","Daya Nueva",215.67,13.25,59.08,53.92,8.92,46.58,33.92,11.5,23.75,50.58,113.08,16.75,203,"201107",233
201101,"2011","03062",10,"Comunitat Valenciana",3,"Alicante/Alacant","Daya Vieja",33.83,3.92,8.5,5.92,1.83,8,5.67,4.83,4.08,4.5,17.17,3.25,27,"201109",42
201101,"2011","03063",10,"Comunitat Valenciana",3,"Alicante/Alacant","Dénia",5492.67,257.5,1392.92,1140.17,224.67,1441.25,1036.17,97.92,375.5,1109.92,3394.75,514.58,5020,"201108",5833
201101,"2011","03064",10,"Comunitat Valenciana",3,"Alicante/Alacant","Dolores",1079.5,72.42,307.25,210.42,55.58,261.33,172.5,64.42,187.67,229.33,494.08,104,1047,"201105",1125
201101,"2011","03065",10,"Comunitat Valenciana",3,"Alicante/Alacant","Elche/Elx",42310.75,2152.42,9145.92,8213.58,1865.25,10425.75,10507.83,907.25,12698.75,5507.92,19801.67,3395.17,41323,"201107",43475
201101,"2011","03066",10,"Comunitat Valenciana",3,"Alicante/Alacant","Elda",10850.58,584.58,2107.42,2131.75,481.92,2398.58,3146.33,175.75,4567.25,1075.25,4232.42,799.92,10489,"201107",11275
201101,"2011","03067",10,"Comunitat Valenciana",3,"Alicante/Alacant","Facheca",14,1.25,2.92,2.75,0.58,1.25,5.25,0.42,1,0.08,11.08,1.42,6,"201108",19
201101,"2011","03068",10,"Comunitat Valenciana",3,"Alicante/Alacant","Famorca",5.92,1.08,1.33,2.33,0,0.33,0.83,0,0,0,4.92,1,1,"201107",10
201101,"2011","03069",10,"Comunitat Valenciana",3,"Alicante/Alacant","Finestrat",497.67,17.33,139.25,101.33,14.58,148.67,76.5,8.25,21,79.92,371.75,16.75,441,"201108",536
201101,"2011","03070",10,"Comunitat Valenciana",3,"Alicante/Alacant","Formentera del Segura",457.08,27.08,131.08,105.92,15.83,108.42,68.75,28.25,48.33,129.42,222.67,28.42,413,"201105",484
201101,"2011","03071",10,"Comunitat Valenciana",3,"Alicante/Alacant","Gata de Gorgos",626.17,34.92,190.33,134.75,25.83,151.42,88.92,12.67,77.33,164.33,306.83,65,590,"201108",661
201101,"2011","03072",10,"Comunitat Valenciana",3,"Alicante/Alacant","Gaianes",43.17,3.58,9.83,11,3.75,9,6,1.17,8.42,6.33,24.67,2.58,32,"201107",51
201101,"2011","03073",10,"Comunitat Valenciana",3,"Alicante/Alacant","Gorga",28.5,3.33,2.75,5.83,2.67,2.83,11.08,0,5,1.92,18.92,2.67,21,"201107",37
201101,"2011","03074",10,"Comunitat Valenciana",3,"Alicante/Alacant","Granja de Rocamora",278.33,22.08,93.5,47.83,9.5,68.67,36.75,17.58,55.67,43.42,139.42,22.25,256,"201105",303
201101,"2011","03075",10,"Comunitat Valenciana",3,"Alicante/Alacant","Castell de Guadalest, el",11.75,1.42,1.75,4.42,0.25,2.92,1,0,1.25,1.08,7.92,1.5,10,"201102",14
201101,"2011","03076",10,"Comunitat Valenciana",3,"Alicante/Alacant","Guardamar del Segura",1291.08,52.5,340.08,235.58,51.17,362.08,249.67,52.67,74.5,234.92,899.25,29.75,1146,"201108",1505
201101,"2011","03077",10,"Comunitat Valenciana",3,"Alicante/Alacant","Fondó de les Neus, el/Hondón de las Nieves",300.25,15.33,61.25,55.33,17.67,69.08,81.58,40.17,70.08,28.17,113,48.83,286,"201110",324
201101,"2011","03078",10,"Comunitat Valenciana",3,"Alicante/Alacant","Hondón de los Frailes",104.5,5.08,31.25,23.75,6.25,19.25,18.92,4.33,24.42,14.67,50.17,10.92,94,"201107",116
201101,"2011","03079",10,"Comunitat Valenciana",3,"Alicante/Alacant","Ibi",3572.75,210.5,771.17,565.17,186.58,956.25,883.08,86.67,1413.83,345.92,1295.42,430.92,3437,"201105",3834
201101,"2011","03080",10,"Comunitat Valenciana",3,"Alicante/Alacant","Jacarilla",247.58,17.17,55.67,55.42,13,59.17,47.17,10.83,45.17,63.92,103.58,24.08,225,"201104",272
201101,"2011","03081",10,"Comunitat Valenciana",3,"Alicante/Alacant","Xaló",231.67,9.58,67.5,56.67,6.67,57.42,33.83,5.5,26.08,48.5,141.33,10.25,214,"201108",242
201101,"2011","03082",10,"Comunitat Valenciana",3,"Alicante/Alacant","Jávea/Xàbia",2326.83,113.08,624.83,512.33,85.33,600.58,390.67,41,131,551,1376.25,227.58,2064,"201108",2629
201101,"2011","03083",10,"Comunitat Valenciana",3,"Alicante/Alacant","Jijona/Xixona",887.42,65.5,190,164.83,58.08,211.83,197.17,15.75,429.75,75.58,339.33,27,561,"201109",1202
201101,"2011","03084",10,"Comunitat Valenciana",3,"Alicante/Alacant","Lorcha/Orxa, l'",74.67,5.83,13.25,22.17,6.42,12.92,14.08,3.08,19.5,10.75,35.67,5.67,62,"201109",85
201101,"2011","03085",10,"Comunitat Valenciana",3,"Alicante/Alacant","Llíber",44.92,1.33,13.33,11.25,1,9.83,8.17,0.08,2.5,15.58,25.5,1.25,38,"201111",52
201101,"2011","03086",10,"Comunitat Valenciana",3,"Alicante/Alacant","Millena",19.75,2.17,6.75,3,0.83,3.33,3.67,0.42,4.67,1,12.83,0.83,14,"201108",25
201101,"2011","03088",10,"Comunitat Valenciana",3,"Alicante/Alacant","Monforte del Cid",1022.33,68.75,293.67,178,60.08,268.5,153.33,281.92,144,182.33,318.25,95.83,919,"201111",1124
201101,"2011","03089",10,"Comunitat Valenciana",3,"Alicante/Alacant","Monóvar/Monòver",2663.25,156.42,548.83,521.58,127.75,578.83,729.83,61.92,1176.5,270.25,863.92,290.67,2538,"201107",2782
201101,"2011","03090",10,"Comunitat Valenciana",3,"Alicante/Alacant","Mutxamel",2652.42,137.5,729.58,503.17,116.58,672.83,492.75,68.5,205.83,525,1693.25,159.83,2532,"201101",2799
201101,"2011","03091",10,"Comunitat Valenciana",3,"Alicante/Alacant","Murla",29.25,2.42,8.08,7.67,1.08,6,4,0.75,0,5.75,20.92,1.83,21,"201109",36
201101,"2011","03092",10,"Comunitat Valenciana",3,"Alicante/Alacant","Muro de Alcoy",1166.92,52.75,293.33,212.67,49.42,336,222.75,23.17,331.67,170,554,88.08,1127,"201101",1192
201101,"2011","03093",10,"Comunitat Valenciana",3,"Alicante/Alacant","Novelda",4241.5,278.67,1115.08,791.17,232.83,1016.42,807.33,610.92,966.5,597.83,1509.08,557.17,4097,"201111",4337
201101,"2011","03094",10,"Comunitat Valenciana",3,"Alicante/Alacant","Nucia, la",1518.08,78.58,404.83,267.58,49.58,452.83,264.67,36.75,73.17,233,1134.58,40.58,1399,"201105",1642
201101,"2011","03095",10,"Comunitat Valenciana",3,"Alicante/Alacant","Ondara",993.67,56.92,281.42,211.75,45.25,252.5,145.83,11,81,228,581.42,92.25,944,"201101",1035
201101,"2011","03096",10,"Comunitat Valenciana",3,"Alicante/Alacant","Onil",1064.42,64.75,218.5,186.67,53.75,288.42,252.33,18.42,402.42,118.5,431.25,93.83,982,"201110",1117
201101,"2011","03097",10,"Comunitat Valenciana",3,"Alicante/Alacant","Orba",138.75,7.17,34.17,25.33,4.58,36.17,31.33,2.58,13.83,13.67,97.42,11.25,127,"201101",148
201101,"2011","03098",10,"Comunitat Valenciana",3,"Alicante/Alacant","Orxeta",89.67,4.08,20.33,20,4.5,22.33,18.42,2.92,4,11,64.25,7.5,82,"201106",100
201101,"2011","03099",10,"Comunitat Valenciana",3,"Alicante/Alacant","Orihuela",9127.08,560.83,2512.83,1718.67,431.83,2364.42,1538.5,533.67,1043.83,2481.42,4411,657.17,8799,"201105",9581
201101,"2011","03100",10,"Comunitat Valenciana",3,"Alicante/Alacant","Parcent",73.08,4.25,21.08,17.83,7.5,12.17,10.25,1.17,4.17,23.5,41.75,2.5,60,"201107",80
201101,"2011","03101",10,"Comunitat Valenciana",3,"Alicante/Alacant","Pedreguer",855.25,36.75,236.17,183,35.92,212,151.42,16.5,131,168.58,453,86.17,808,"201107",924
201101,"2011","03102",10,"Comunitat Valenciana",3,"Alicante/Alacant","Pego",1167.08,67.42,293.58,229.83,75,308.08,193.17,91.42,109.33,200.5,649.42,116.42,1039,"201101",1340
201101,"2011","03103",10,"Comunitat Valenciana",3,"Alicante/Alacant","Penàguila",38.67,2.17,9.08,11.17,2.67,7.17,6.42,2.42,5.5,4.08,25.58,1.08,27,"201107",52
201101,"2011","03104",10,"Comunitat Valenciana",3,"Alicante/Alacant","Petrer",6928.25,431.5,1275.83,1227.25,314.92,1765.08,1913.67,56.08,3186.42,684.92,2622.83,378,6628,"201107",7233
201101,"2011","03105",10,"Comunitat Valenciana",3,"Alicante/Alacant","Pinós, el/Pinoso",1041.33,59.42,247.33,213.58,41.08,293.08,186.83,60.42,384.92,95.58,370.33,130.08,1006,"201105",1078
201101,"2011","03106",10,"Comunitat Valenciana",3,"Alicante/Alacant","Planes",85.58,5.83,23.67,21.25,4.42,12.5,17.92,11.67,14.67,16,33,10.25,72,"201107",100
201101,"2011","03107",10,"Comunitat Valenciana",3,"Alicante/Alacant","Polop",418.17,16.25,123.83,80.75,16.5,124.58,56.25,7.58,31.08,84.75,278.42,16.33,394,"201108",445
201101,"2011","03109",10,"Comunitat Valenciana",3,"Alicante/Alacant","Rafal",755.33,41.75,239.42,150,29.5,187.5,107.17,60.75,80.5,254.5,311.17,48.42,694,"201105",790
201101,"2011","03110",10,"Comunitat Valenciana",3,"Alicante/Alacant","Ràfol d'Almúnia, El",37.42,4.92,7.5,7,1,8,9,0.92,1.83,4.83,27.33,2.5,29,"201107",43
201101,"2011","03111",10,"Comunitat Valenciana",3,"Alicante/Alacant","Redován",1417.17,107.83,384.33,265.5,62.17,343.75,253.58,96.5,166,396.83,658.67,99.17,1325,"201101",1478
201101,"2011","03112",10,"Comunitat Valenciana",3,"Alicante/Alacant","Relleu",99.42,6.17,19.67,22.83,2.33,24.92,23.5,2.08,3.08,16.33,65.92,12,86,"201107",113
201101,"2011","03113",10,"Comunitat Valenciana",3,"Alicante/Alacant","Rojales",955.58,78.5,258.42,218.5,37.17,196.08,166.92,63.92,69.5,257.08,533.83,31.25,898,"201105",1020
201101,"2011","03114",10,"Comunitat Valenciana",3,"Alicante/Alacant","Romana, la",280.08,17.83,64.83,61.75,21.33,73.17,41.17,38.33,79.58,22.67,100.58,38.92,259,"201111",297
201101,"2011","03115",10,"Comunitat Valenciana",3,"Alicante/Alacant","Sagra",32.17,1.58,7.42,8.42,0.33,5.75,8.67,0.92,3.17,7,17.17,3.92,26,"201106",38
201101,"2011","03116",10,"Comunitat Valenciana",3,"Alicante/Alacant","Salinas",306.42,17.5,48.67,56.17,21,60.25,102.83,10.75,147.92,26.42,105.75,15.58,284,"201105",342
201101,"2011","03117",10,"Comunitat Valenciana",3,"Alicante/Alacant","Sanet y Negrals",62.08,5.25,14.75,17.92,3.08,11.75,9.33,4.42,4.92,10.5,36.33,5.92,52,"201109",70
201101,"2011","03118",10,"Comunitat Valenciana",3,"Alicante/Alacant","San Fulgencio",607,29.33,161.5,124,31.08,131.92,129.17,20.67,67.58,119.25,340.83,58.67,574,"201105",630
201101,"2011","03119",10,"Comunitat Valenciana",3,"Alicante/Alacant","Sant Joan d'Alacant",2415.92,117.08,633.83,439,109.75,664.08,452.17,36.75,150.67,413.08,1620.33,195.08,2328,"201107",2611
201101,"2011","03120",10,"Comunitat Valenciana",3,"Alicante/Alacant","San Miguel de Salinas",580.67,29.58,153,118.5,27.5,142.42,109.67,39.08,24.33,152.42,336.67,28.17,552,"201107",614
201101,"2011","03121",10,"Comunitat Valenciana",3,"Alicante/Alacant","Santa Pola",3968.33,243.83,1020.5,683.92,192.58,1139.08,688.42,178.33,373.58,511.08,2649.5,255.83,3456,"201108",4288
201101,"2011","03122",10,"Comunitat Valenciana",3,"Alicante/Alacant","San Vicente del Raspeig/Sant Vicent del Raspeig",7279.42,409.08,2031.17,1273.75,344.17,2088.17,1133.08,119.5,671.08,1417,4383.08,688.75,6975,"201105",7709
201101,"2011","03123",10,"Comunitat Valenciana",3,"Alicante/Alacant","Sax",1757.83,96.83,323,336.92,98.25,426.17,476.67,29.25,805.92,123.5,584.25,214.92,1662,"201106",1907
201101,"2011","03124",10,"Comunitat Valenciana",3,"Alicante/Alacant","Sella",47.25,3.08,18.67,11.58,0.92,6.08,6.92,2.83,1,15,25.67,2.75,41,"201109",51
201101,"2011","03125",10,"Comunitat Valenciana",3,"Alicante/Alacant","Senija",59.83,3.83,20.08,17.5,0.75,12,5.67,1,5.25,19.25,33.33,1,55,"201107",67
201101,"2011","03127",10,"Comunitat Valenciana",3,"Alicante/Alacant","Tàrbena",43.25,1.92,12,11.17,1.83,10.33,6,1.08,0.25,8.08,30.75,3.08,33,"201108",54
201101,"2011","03128",10,"Comunitat Valenciana",3,"Alicante/Alacant","Teulada",806.58,43.33,209.75,149.67,39.25,244.25,120.33,13.42,33.5,172,547.08,40.58,671,"201108",920
201101,"2011","03129",10,"Comunitat Valenciana",3,"Alicante/Alacant","Tibi",169.08,10.67,37.33,38.67,7,38.5,36.92,3.25,61.17,17.33,80.67,6.67,153,"201103",196
201101,"2011","03130",10,"Comunitat Valenciana",3,"Alicante/Alacant","Tollos",3.92,0.33,2.42,0.75,0.17,0,0.25,0,0,0.67,3.25,0,0,"201108",7
201101,"2011","03131",10,"Comunitat Valenciana",3,"Alicante/Alacant","Tormos",25.5,1.58,5.17,6.33,1.08,5.25,6.08,1.67,5.08,5.92,11.75,1.08,23,"201101",29
201101,"2011","03132",10,"Comunitat Valenciana",3,"Alicante/Alacant","Torremanzanas/Torre de les Maçanes, la",72.58,5.25,13.92,18.33,6.58,14.08,14.42,0.17,21.25,10.75,37.17,3.25,60,"201109",78
201101,"2011","03133",10,"Comunitat Valenciana",3,"Alicante/Alacant","Torrevieja",11541,552.17,3059.17,2321.5,479.58,2896.5,2232.08,442.92,522.25,2661.25,7488.75,425.83,10797,"201108",12108
201101,"2011","03134",10,"Comunitat Valenciana",3,"Alicante/Alacant","Vall d'Alcalà, la",14.08,0,3,3.17,0,5.08,2.83,0.08,0.42,2.58,11,0,5,"201107",18
201101,"2011","03135",10,"Comunitat Valenciana",3,"Alicante/Alacant","Vall d'Ebo, la",20.58,2.5,4.33,4.17,0.5,3.5,5.58,5.75,0.33,2.08,9.58,2.83,9,"201107",26
201101,"2011","03136",10,"Comunitat Valenciana",3,"Alicante/Alacant","Vall de Gallinera",44.08,4.58,10.83,15.33,1.33,8.67,3.33,4,0.75,7.08,25.25,7,36,"201108",49
201101,"2011","03137",10,"Comunitat Valenciana",3,"Alicante/Alacant","Vall de Laguar, la",71.17,3.08,14.25,25.33,3.75,14.25,10.5,4.17,3.58,14.42,40.58,8.42,55,"201108",80
201101,"2011","03138",10,"Comunitat Valenciana",3,"Alicante/Alacant","Verger, el",655.75,42.67,163.17,152.92,31,163.58,102.42,18.92,63.75,169.42,334.83,68.83,608,"201101",704
201101,"2011","03139",10,"Comunitat Valenciana",3,"Alicante/Alacant","Villajoyosa/Vila Joiosa, la",4737.58,242.5,1351.75,932.67,226.75,1193.67,790.25,167.75,334.58,955.17,2968.83,311.25,4307,"201108",5080
201101,"2011","03140",10,"Comunitat Valenciana",3,"Alicante/Alacant","Villena",5361.92,315.42,1152.58,939.17,247.83,1326.08,1380.83,326.75,1731.08,652.92,1909.42,741.75,5119,"201101",5559
201101,"2011","03901",10,"Comunitat Valenciana",3,"Alicante/Alacant","Poblets, els",198.92,4.75,50.33,41.92,6.75,49.58,45.58,3.83,23.92,29.75,127.92,13.5,183,"201107",215
