"Cod mes","Cod anio","Cod municipio","Cod comunidad","Comunidad Aut","Cod provincia","Provincia","Municipio","total Paro Registrado","Paro hombre edad < 25","Paro hombre edad 25 -45","Paro hombre edad >=45","Paro mujer edad < 25","Paro mujer edad 25 -45","Paro mujer edad >=45","Paro Agricultura","Paro Industria","Paro Construcci�n","Paro Servicios","Paro Sin empleo Anterior","total Paro Registrado_Min_value","Cod min_mes","total Paro Registrado_Max_value","Cod max_mes"
201101,"2011","07021",4,"Balears, Illes",7,"Balears, Illes","Estellencs",10.33,1.42,1.5,2.25,0.67,2.25,2.25,0,0,1,8.42,0.92,8,"201101",12,"201106"
201101,"2011","07022",4,"Balears, Illes",7,"Balears, Illes","Felanitx",1501.17,146.42,465.75,293.58,96.33,309.5,189.58,29.42,73,484.92,800.67,113.17,1229,"201106",1792,"201112"
201101,"2011","07023",4,"Balears, Illes",7,"Balears, Illes","Ferreries",178,19.25,47.08,24.42,14.33,50.5,22.42,1.17,17.17,23.83,130.67,5.17,119,"201106",247,"201112"
201101,"2011","07024",4,"Balears, Illes",7,"Balears, Illes","Formentera",456.67,28.08,155.42,74.67,27.33,133.83,37.33,8.08,8.5,87.67,348.33,4.08,255,"201107",685,"201111"
201101,"2011","07025",4,"Balears, Illes",7,"Balears, Illes","Fornalutx",14.08,0.67,2.83,3.58,0.25,4.17,2.58,0,0,2.33,9.42,2.33,7,"201106",20,"201112"
201101,"2011","07026",4,"Balears, Illes",7,"Balears, Illes","Eivissa",3863.83,251.92,1195.58,693.33,236.42,1015,471.58,27.67,130.33,877.25,2764.42,64.17,2974,"201106",4859,"201111"
201101,"2011","07027",4,"Balears, Illes",7,"Balears, Illes","Inca",3229.08,279.33,1015,525.08,195,787.5,427.17,76.08,292.5,832.42,1907.83,120.25,2916,"201106",3661,"201112"
201101,"2011","07028",4,"Balears, Illes",7,"Balears, Illes","Lloret de Vistalegre",91.58,5,25.75,14,3.42,23.42,20,3.5,7.33,24.83,53,2.92,83,"201106",105,"201112"
201101,"2011","07029",4,"Balears, Illes",7,"Balears, Illes","Lloseta",595.58,47,174.83,118.58,39.58,145.5,70.08,11.75,61.75,184.67,315.83,21.58,538,"201106",669,"201112"
201101,"2011","07030",4,"Balears, Illes",7,"Balears, Illes","Llub�",152.92,9.08,46.83,24.17,8,44.17,20.67,3.83,14.33,43.08,89.5,2.17,136,"201106",171,"201112"
201101,"2011","07031",4,"Balears, Illes",7,"Balears, Illes","Llucmajor",2698.58,170.75,712.83,481.75,159.5,713.17,460.58,15.92,162.17,494.75,1932.08,93.67,2247,"201108",3151,"201112"
201101,"2011","07032",4,"Balears, Illes",7,"Balears, Illes","Ma�",2400.08,158.25,739.33,381.08,136,676.25,309.17,23.58,113.75,562.42,1627.58,72.75,1988,"201107",2844,"201112"
201101,"2011","07033",4,"Balears, Illes",7,"Balears, Illes","Manacor",3379.17,278.5,990.33,591,246.75,778.83,493.75,56.58,344.25,795.75,1950.42,232.17,2856,"201108",3948,"201112"
201101,"2011","07034",4,"Balears, Illes",7,"Balears, Illes","Mancor de la Vall",78.25,5.83,25.25,8.42,3.33,27.42,8,2.5,8.58,16.17,48.92,2.08,69,"201101",92,"201111"
201101,"2011","07035",4,"Balears, Illes",7,"Balears, Illes","Maria de la Salut",121.67,10.83,38.08,22,9.25,30.92,10.58,3.83,6.83,33.5,70.08,7.42,103,"201105",153,"201111"
201101,"2011","07036",4,"Balears, Illes",7,"Balears, Illes","Marratx�",2237.75,165.08,502.92,353,124,632.83,459.92,12.42,149.17,307.83,1644.75,123.58,2055,"201106",2529,"201112"
201101,"2011","07037",4,"Balears, Illes",7,"Balears, Illes","Mercadal, Es",260.92,14.75,69.08,45.92,15.33,85.25,30.58,2,18.25,39.5,196.92,4.25,173,"201107",342,"201111"
201101,"2011","07038",4,"Balears, Illes",7,"Balears, Illes","Montu�ri",177.33,13.08,52.25,33.92,10.42,34.08,33.58,0.5,8.33,53.67,101.33,13.5,153,"201108",200,"201112"
201101,"2011","07039",4,"Balears, Illes",7,"Balears, Illes","Muro",472.5,44.75,158.25,105.42,35.75,82.5,45.83,9.92,38.58,176.67,225.75,21.58,406,"201108",568,"201112"
201101,"2011","07040",4,"Balears, Illes",7,"Balears, Illes","Palma de Mallorca",35734.17,2161.58,10026.33,6619.83,1786.17,9122.33,6017.92,312.67,1706.58,6736.25,25089.67,1889,32865,"201107",39672,"201112"
201101,"2011","07041",4,"Balears, Illes",7,"Balears, Illes","Petra",163.92,10.08,48.67,32.92,9.92,45.33,17,8.17,14.83,44.83,85.08,11,151,"201109",179,"201112"
201101,"2011","07042",4,"Balears, Illes",7,"Balears, Illes","Pollen�a",972.75,82.92,257.25,177.5,71.33,257.67,126.08,9.92,39.33,195,715.33,13.17,686,"201108",1323,"201112"
201101,"2011","07043",4,"Balears, Illes",7,"Balears, Illes","Porreres",310,17.83,101.33,59.75,21.42,74.67,35,15.67,29.42,87.33,148.17,29.42,274,"201106",353,"201111"
201101,"2011","07044",4,"Balears, Illes",7,"Balears, Illes","Pobla, Sa",986.08,77.67,380.08,191.92,52.75,198.33,85.33,44.67,54.5,369.5,488.58,28.83,878,"201107",1119,"201112"
201101,"2011","07045",4,"Balears, Illes",7,"Balears, Illes","Puigpunyent",86.67,4.25,20.25,16.92,0.67,30.42,14.17,0.83,5.42,7.5,67.92,5,75,"201106",93,"201110"
201101,"2011","07046",4,"Balears, Illes",7,"Balears, Illes","Sant Antoni de Portmany",1659,108.17,539.58,324.92,107.25,396.92,182.17,18.5,49.58,427.42,1120.58,42.92,1210,"201107",2181,"201112"
201101,"2011","07047",4,"Balears, Illes",7,"Balears, Illes","Sencelles",168.42,10.25,43.08,31.5,5.08,46.25,32.25,4.67,17.75,29.08,113.58,3.33,154,"201106",188,"201112"
201101,"2011","07048",4,"Balears, Illes",7,"Balears, Illes","Sant Josep de sa Talaia",1302.33,84,394.58,209,82.83,367.75,164.17,7.5,46.83,226.92,1009.08,12,897,"201106",1735,"201112"
201101,"2011","07049",4,"Balears, Illes",7,"Balears, Illes","Sant Joan",106.67,8.67,35.67,21.83,4.83,21.33,14.33,2.75,2.75,21.42,71.25,8.5,90,"201105",128,"201112"
201101,"2011","07050",4,"Balears, Illes",7,"Balears, Illes","Sant Joan de Labritja",242.83,8.08,69.25,43.5,11.75,78.58,31.67,3.58,6.33,37.17,192.42,3.33,167,"201108",331,"201111"
201101,"2011","07051",4,"Balears, Illes",7,"Balears, Illes","Sant Lloren� des Cardassar",341.83,23.67,86.5,67.17,29.58,82.92,52,3.17,18,64.33,236.92,19.42,234,"201106",459,"201112"
201101,"2011","07052",4,"Balears, Illes",7,"Balears, Illes","Sant Llu�s",347.17,28.83,87.83,58.5,14.92,107.33,49.75,3.17,18.33,47.83,272.33,5.5,250,"201107",438,"201112"
201101,"2011","07053",4,"Balears, Illes",7,"Balears, Illes","Santa Eug�nia",80.08,8,20.33,17.08,3.25,21,10.42,0.33,4.92,7.25,65.08,2.5,72,"201106",90,"201101"
201101,"2011","07054",4,"Balears, Illes",7,"Balears, Illes","Santa Eulalia del R�o",1964.67,121.25,545.25,329.25,120.75,594.42,253.75,10.92,77,374.17,1471,31.58,1471,"201106",2500,"201111"
201101,"2011","07055",4,"Balears, Illes",7,"Balears, Illes","Santa Margalida",734.58,63.75,234.17,141,43.33,182.08,70.25,19.83,23.58,161.08,509.33,20.75,493,"201108",1017,"201112"
201101,"2011","07056",4,"Balears, Illes",7,"Balears, Illes","Santa Mar�a del Cam�",409.67,24.33,96.92,69.25,25.17,120.5,73.5,4.83,31.5,72.58,276.42,24.33,377,"201107",462,"201112"
201101,"2011","07057",4,"Balears, Illes",7,"Balears, Illes","Santany�",700.67,55,206.25,126,45.67,178.58,89.17,4.58,34.58,134.92,494.75,31.83,438,"201107",1007,"201111"
201101,"2011","07058",4,"Balears, Illes",7,"Balears, Illes","Selva",239.17,14.33,58.17,56.75,10.67,56.92,42.33,8.83,28,49.92,141.92,10.5,216,"201108",257,"201103"
201101,"2011","07059",4,"Balears, Illes",7,"Balears, Illes","Salines, Ses",281,22.83,90.75,57.33,14,70.5,25.58,4.67,9.67,86.17,163.08,17.42,184,"201107",390,"201112"
201101,"2011","07060",4,"Balears, Illes",7,"Balears, Illes","Sineu",216.08,14.67,57.08,38.58,13.58,60.08,32.08,9.17,21.92,45.33,133.5,6.17,201,"201102",263,"201112"
201101,"2011","07061",4,"Balears, Illes",7,"Balears, Illes","S�ller",614.92,37.67,187.25,108.5,28,170.25,83.25,8,20.67,147.67,416.42,22.17,509,"201106",756,"201112"
201101,"2011","07062",4,"Balears, Illes",7,"Balears, Illes","Son Servera",871.58,82.08,228.42,170.83,84.5,196.42,109.33,6.5,13,152.83,663.33,35.92,513,"201107",1261,"201112"
201101,"2011","07063",4,"Balears, Illes",7,"Balears, Illes","Valldemossa",87.42,3.92,22.75,14.17,3.92,28.5,14.17,0,3.58,7.33,68.5,8,71,"201109",102,"201112"
201101,"2011","07064",4,"Balears, Illes",7,"Balears, Illes","Castell, Es",639.25,36.75,174.25,109.75,35.42,187.5,95.58,4.42,27,125.92,460.92,21,513,"201108",744,"201112"
201101,"2011","07065",4,"Balears, Illes",7,"Balears, Illes","Vilafranca de Bonany",211.08,15.75,61.33,36.83,10.75,60.67,25.75,1.92,17.5,62.08,115.75,13.83,197,"201108",229,"201112"
201101,"2011","07901",4,"Balears, Illes",7,"Balears, Illes","Ariany",42.42,5.33,9.58,8.08,2.08,11.83,5.5,1.75,1.17,7.83,26.5,5.17,37,"201105",48,"201102"
201101,"2011","07902",4,"Balears, Illes",7,"Balears, Illes","Migjorn Gran, Es",55.08,4.67,15.25,11.75,3.08,14,6.33,0,2.83,11.58,40.67,0,33,"201105",79,"201112"
201101,"2011","08001",9,"Catalu�a",8,"Barcelona","Abrera",887.25,37.92,207.83,141.33,28.5,275.08,196.58,2.08,159.92,93.92,570.67,60.67,850,"201107",937,"201112"
201101,"2011","08002",9,"Catalu�a",8,"Barcelona","Aguilar de Segarra",7,0,2.33,1,0,1.67,2,0,0.08,0.92,5,1,5,"201101",8,"201102"
201101,"2011","08003",9,"Catalu�a",8,"Barcelona","Alella",451.08,11.58,88.92,98.67,9.92,111.08,130.92,1.92,54.25,39.08,316.83,39,423,"201101",476,"201111"
201101,"2011","08004",9,"Catalu�a",8,"Barcelona","Alpens",11.08,0.08,2.58,3,0.58,2.17,2.67,0.08,3.75,2.25,4.92,0.08,9,"201103",15,"201108"
201101,"2011","08005",9,"Catalu�a",8,"Barcelona","Ametlla del Vall�s, L'",455.33,11.5,76.83,91.08,10.83,148.58,116.5,1.5,77.75,55.75,294.75,25.58,432,"201101",477,"201110"
201101,"2011","08006",9,"Catalu�a",8,"Barcelona","Arenys de Mar",1087.92,44.42,271.92,218.58,28.25,256.5,268.25,20.92,191.17,147.42,693.17,35.25,1013,"201106",1149,"201112"
201101,"2011","08007",9,"Catalu�a",8,"Barcelona","Arenys de Munt",635.83,39.08,155.25,113.5,20.25,171.08,136.67,6.75,132.5,101.17,368.92,26.5,611,"201107",656,"201103"
201101,"2011","08008",9,"Catalu�a",8,"Barcelona","Argen�ola",8.08,1.25,1.83,3.08,0.25,1.67,0,0,2.83,0,5.25,0,7,"201101",10,"201109"
201101,"2011","08009",9,"Catalu�a",8,"Barcelona","Argentona",808.08,33.42,179,162.83,24.75,195.33,212.75,11.08,208.5,105.67,437.17,45.67,761,"201106",852,"201112"
201101,"2011","08010",9,"Catalu�a",8,"Barcelona","Art�s",447.25,27.83,105,88.5,17.17,106.92,101.83,11.25,139.75,41.92,233.5,20.83,400,"201106",487,"201112"
201101,"2011","08011",9,"Catalu�a",8,"Barcelona","Avi�",114.92,4.5,23.25,21.83,1.67,31.83,31.83,4.92,21.75,16.08,69.58,2.58,104,"201104",130,"201112"
201101,"2011","08012",9,"Catalu�a",8,"Barcelona","Aviny�",158.5,4.75,34.67,34.33,3.42,35.08,46.25,0.83,61.08,13.67,74.5,8.42,150,"201101",169,"201110"
201101,"2011","08013",9,"Catalu�a",8,"Barcelona","Avinyonet del Pened�s",119.17,6.92,34.58,25.67,2.67,30.08,19.25,7,28.67,16.67,56.58,10.25,109,"201112",126,"201106"
201101,"2011","08014",9,"Catalu�a",8,"Barcelona","Aiguafreda",181.5,6.58,44.08,42.17,4,39.17,45.5,2,53.33,23.58,96.75,5.83,173,"201107",191,"201112"
201101,"2011","08015",9,"Catalu�a",8,"Barcelona","Badalona",22126.33,1252.83,6472.5,4370.33,891.5,4899.67,4239.5,133.08,3224.67,4429.42,12576.17,1763,21423,"201107",22703,"201110"
201101,"2011","08016",9,"Catalu�a",8,"Barcelona","Bag�",165.33,12.42,42.08,35.42,4.92,30.42,40.08,0.83,35.33,40.75,85.5,2.92,145,"201101",186,"201111"
201101,"2011","08017",9,"Catalu�a",8,"Barcelona","Baleny�",366.17,20.33,81.25,75.67,11.33,80.58,97,5.25,106.33,57.25,179,18.33,346,"201107",390,"201112"
201101,"2011","08018",9,"Catalu�a",8,"Barcelona","Balsareny",297.25,13,62.33,65.92,10.58,61.5,83.92,1.42,96.75,48.75,136,14.33,273,"201111",319,"201105"
201101,"2011","08019",9,"Catalu�a",8,"Barcelona","Barcelona",107521.42,4027.92,29581.25,21735.5,3145.08,26729.42,22302.25,487.58,11356.67,12474.25,78549.33,4653.58,104784,"201106",109266,"201110"
201101,"2011","08020",9,"Catalu�a",8,"Barcelona","Begues",323.75,18.08,70.17,64.5,11.83,78.25,80.92,1.08,54.17,38.25,217.17,13.08,299,"201105",354,"201112"
201101,"2011","08021",9,"Catalu�a",8,"Barcelona","Bellprat",2.5,0.08,0,0.83,0,0.92,0.67,0,1.5,0.08,0.83,0.08,1,"201103",4,"201111"
201101,"2011","08022",9,"Catalu�a",8,"Barcelona","Berga",1441.33,78.67,398.83,276.58,66.58,305.92,314.75,12.5,270.17,307.5,759,92.17,1359,"201101",1497,"201104"
201101,"2011","08023",9,"Catalu�a",8,"Barcelona","Bigues i Riells",648.25,36.25,151.67,104.67,22.67,202.08,130.92,4.33,138.25,81.5,405.75,18.42,579,"201101",673,"201108"
201101,"2011","08024",9,"Catalu�a",8,"Barcelona","Borred�",26.08,1.67,6.58,5.42,1,4.83,6.58,0,6.58,3.17,14.92,1.42,21,"201107",30,"201112"
201101,"2011","08025",9,"Catalu�a",8,"Barcelona","Bruc, El",121.5,3.5,37.83,21.75,0.83,37.58,20,0.17,20.92,16.08,71.5,12.83,106,"201106",144,"201102"
201101,"2011","08026",9,"Catalu�a",8,"Barcelona","Brull, El",8.25,0,0.42,3.33,0.42,1.67,2.42,0.33,2.42,0,5.42,0.08,5,"201112",11,"201104"
201101,"2011","08027",9,"Catalu�a",8,"Barcelona","Cabanyes, Les",49.67,3.33,9.5,8.33,4.33,16,8.17,1.33,5.5,4,35.25,3.58,44,"201111",57,"201107"
201101,"2011","08028",9,"Catalu�a",8,"Barcelona","Cabrera d'Anoia",159.25,4.75,41.42,22.25,3.83,49.67,37.33,1.42,25.17,26.08,97.67,8.92,145,"201102",167,"201109"
201101,"2011","08029",9,"Catalu�a",8,"Barcelona","Cabrera de Mar",206.67,6.33,43.75,45.42,5.75,49.83,55.58,3.25,35.5,16,134.17,17.75,185,"201106",224,"201102"
201101,"2011","08030",9,"Catalu�a",8,"Barcelona","Cabrils",332.67,11.17,59.42,77,11.17,96.83,77.08,2,56.83,24.58,225.67,23.58,308,"201101",356,"201110"
201101,"2011","08031",9,"Catalu�a",8,"Barcelona","Calaf",270.33,14.58,83.67,55.17,7.67,58.92,50.33,9,91,39.83,97.5,33,235,"201101",293,"201105"
201101,"2011","08032",9,"Catalu�a",8,"Barcelona","Caldes d'Estrac",159.42,4.5,28.33,45.08,2.92,40.83,37.75,0.17,35.25,13.67,104.25,6.08,152,"201107",166,"201101"
201101,"2011","08033",9,"Catalu�a",8,"Barcelona","Caldes de Montbui",1309,46.25,342,246.25,42.25,350.5,281.75,13.42,326.25,150.58,765.08,53.67,1237,"201106",1344,"201110"
201101,"2011","08034",9,"Catalu�a",8,"Barcelona","Calders",55.67,2.75,13.17,16.42,1.67,9.67,12,0,14.42,5.25,34.92,1.08,52,"201107",59,"201110"
201101,"2011","08035",9,"Catalu�a",8,"Barcelona","Calella",1740.5,83.08,528,325.5,67.5,396,340.42,36.08,177.33,313.67,1110.08,103.33,1464,"201108",1939,"201111"
201101,"2011","08036",9,"Catalu�a",8,"Barcelona","Calonge de Segarra",9.92,0,1.67,1.08,0,4.33,2.83,0.67,2.92,0,6.33,0,7,"201101",13,"201105"
201101,"2011","08037",9,"Catalu�a",8,"Barcelona","Calldetenes",153.92,8.67,37.75,32.17,6.92,33.58,34.83,1.33,38.17,25.25,71.42,17.75,140,"201106",167,"201112"
201101,"2011","08038",9,"Catalu�a",8,"Barcelona","Call�s",142.25,4.83,39.17,27.08,4.42,36.75,30,2.83,49.25,12.08,73.58,4.5,133,"201101",160,"201108"
201101,"2011","08039",9,"Catalu�a",8,"Barcelona","Campins",30.75,1.5,5.75,3.08,0.67,12.17,7.58,0.92,4.25,4.67,19.83,1.08,23,"201101",38,"201108"
201101,"2011","08040",9,"Catalu�a",8,"Barcelona","Canet de Mar",1135.42,46.5,299.33,214.58,26.33,267.83,280.83,12,208.25,191.92,679.5,43.75,1073,"201107",1221,"201112"
201101,"2011","08041",9,"Catalu�a",8,"Barcelona","Canovelles",1887.58,100.92,618.42,385.08,63.58,385.25,334.33,31.75,393.17,386.25,932.58,143.83,1782,"201101",1957,"201104"
201101,"2011","08042",9,"Catalu�a",8,"Barcelona","C�noves i Samal�s",215.83,10.67,48.25,40.33,4.25,68,44.33,0.83,38,34,136.5,6.5,202,"201107",229,"201103"
201101,"2011","08043",9,"Catalu�a",8,"Barcelona","Canyelles",400.25,18.5,102.92,83.67,11.83,110.42,72.92,4.92,63.08,77.42,239.75,15.08,380,"201107",427,"201112"
201101,"2011","08044",9,"Catalu�a",8,"Barcelona","Capellades",431.33,19.83,105.33,67.5,22,119.17,97.5,2.92,122.5,34.5,232.25,39.17,403,"201107",464,"201104"
201101,"2011","08045",9,"Catalu�a",8,"Barcelona","Capolat",2.42,0,0.5,0.25,0,1.33,0.33,0.17,0.33,0,1.92,0,2,"201101",3,"201103"
201101,"2011","08046",9,"Catalu�a",8,"Barcelona","Cardedeu",1295.83,43.33,325.58,227.58,46.5,371.42,281.42,19.5,259.25,155.58,803.33,58.17,1245,"201106",1342,"201110"
201101,"2011","08047",9,"Catalu�a",8,"Barcelona","Cardona",303.08,14.42,63.25,58.58,9.17,74.75,82.92,5.25,80,27.75,175.58,14.5,280,"201107",343,"201110"
201101,"2011","08048",9,"Catalu�a",8,"Barcelona","Carme",66.33,4.25,18.58,11.17,0.67,12.25,19.42,1.75,21.42,8.75,28.67,5.75,61,"201107",72,"201109"
201101,"2011","08049",9,"Catalu�a",8,"Barcelona","Casserres",94.17,6.08,19.92,21.17,2.58,21.83,22.58,1.67,24.08,15.75,50.17,2.5,89,"201107",99,"201104"
201101,"2011","08050",9,"Catalu�a",8,"Barcelona","Castellar del Riu",6.17,0.83,1.42,0,0.67,0.75,2.5,0,1,0,5.17,0,4,"201106",8,"201102"
201101,"2011","08051",9,"Catalu�a",8,"Barcelona","Castellar del Vall�s",1850.42,89.5,421,381.83,46.67,468.83,442.58,6,489.83,290.67,990.92,73,1758,"201106",1947,"201112"
201101,"2011","08052",9,"Catalu�a",8,"Barcelona","Castellar de n'Hug",6.5,0.17,2,0,0,1.17,3.17,0,0.5,0.75,5.25,0,5,"201102",11,"201112"
201101,"2011","08053",9,"Catalu�a",8,"Barcelona","Castellbell i el Vilar",312.83,19.67,89.92,54,8.42,66.92,73.92,1.58,92.67,54.5,154.67,9.42,291,"201106",333,"201108"
201101,"2011","08054",9,"Catalu�a",8,"Barcelona","Castellbisbal",833.58,48.58,192.67,155.33,32.08,229.58,175.33,4.75,202.33,74.5,490.33,61.67,799,"201106",880,"201112"
201101,"2011","08055",9,"Catalu�a",8,"Barcelona","Castellcir",31.08,1,5.58,7.17,0.08,6.75,10.5,1.17,8.25,2.08,18.83,0.75,28,"201107",34,"201109"
201101,"2011","08056",9,"Catalu�a",8,"Barcelona","Castelldefels",4372.25,168.92,1149.83,831.25,146.75,1225.83,849.67,13.17,483.83,653.17,3017.75,204.33,4198,"201107",4544,"201103"
201101,"2011","08057",9,"Catalu�a",8,"Barcelona","Castell de l'Areny",4.25,0,0.5,1,0,1,1.75,0,1,0,2.67,0.58,3,"201106",5,"201102"
201101,"2011","08058",9,"Catalu�a",8,"Barcelona","Castellet i la Gornal",176.5,9.83,37.83,39.08,6.42,43.25,40.08,1.5,32.83,31.67,105.08,5.42,170,"201104",185,"201109"
201101,"2011","08059",9,"Catalu�a",8,"Barcelona","Castellfollit del Boix",16.17,1.5,2.75,3.92,0.5,3.92,3.58,2.42,1.33,2.67,9.5,0.25,13,"201111",19,"201101"
201101,"2011","08060",9,"Catalu�a",8,"Barcelona","Castellfollit de Riubreg�s",7.33,0,1.67,1.5,0.5,0.92,2.75,0,3.67,1,2.67,0,5,"201101",11,"201111"
201101,"2011","08061",9,"Catalu�a",8,"Barcelona","Castellgal�",165.58,8.25,40.83,25.92,7.08,49.83,33.67,1.67,34.83,27.67,91.92,9.5,158,"201101",179,"201112"
201101,"2011","08062",9,"Catalu�a",8,"Barcelona","Castellnou de Bages",76.17,1.92,16.5,8.67,2.25,21,25.83,1.33,15.67,6.58,49.83,2.75,64,"201107",83,"201110"
201101,"2011","08063",9,"Catalu�a",8,"Barcelona","Castellol�",22.5,0.83,2.17,5.5,0.5,5.17,8.33,0,5,2.42,11.33,3.75,19,"201105",27,"201101"
201101,"2011","08064",9,"Catalu�a",8,"Barcelona","Castellter�ol",130.83,2.58,31.92,24,6.08,41.25,25,1.08,35.5,17,73.42,3.83,121,"201107",139,"201102"
201101,"2011","08065",9,"Catalu�a",8,"Barcelona","Castellv� de la Marca",109.67,6.42,27,19.17,7.08,31,19,7.75,32.08,10.42,57.67,1.75,101,"201112",115,"201110"
201101,"2011","08066",9,"Catalu�a",8,"Barcelona","Castellv� de Rosanes",113.33,6.92,29.75,23.08,1.67,28.58,23.33,2.58,21.92,6.33,73.08,9.42,97,"201101",125,"201111"
201101,"2011","08067",9,"Catalu�a",8,"Barcelona","Centelles",596.58,27.25,147.67,108.58,17.83,138.58,156.67,4,190.58,56.17,326.5,19.33,560,"201104",625,"201112"
201101,"2011","08068",9,"Catalu�a",8,"Barcelona","Cervell�",633.08,29.17,142.58,132.67,23,147.5,158.17,1.42,131,95.42,380.92,24.33,588,"201107",651,"201104"
201101,"2011","08069",9,"Catalu�a",8,"Barcelona","Collbat�",229.75,11.17,54.58,39.33,4.42,71.08,49.17,0.75,35.58,22.58,144.25,26.58,215,"201101",241,"201111"
201101,"2011","08070",9,"Catalu�a",8,"Barcelona","Collsuspina",18.42,1.42,3.42,5.25,0.5,5.5,2.33,0,5.42,1.75,10,1.25,17,"201106",21,"201102"
201101,"2011","08071",9,"Catalu�a",8,"Barcelona","Copons",23.83,0,3.42,7.17,0.08,6.42,6.75,0,9.5,1.92,12.42,0,21,"201112",26,"201104"
201101,"2011","08072",9,"Catalu�a",8,"Barcelona","Corbera de Llobregat",931.83,38.25,215.08,197.67,30.08,269.25,181.5,11.42,152.08,169.92,565.75,32.67,891,"201101",955,"201109"
201101,"2011","08073",9,"Catalu�a",8,"Barcelona","Cornell� de Llobregat",7962,373.42,2662.33,1651.75,250.83,1668.92,1354.75,47.75,1181.17,2074,4196.58,462.5,7663,"201101",8221,"201110"
201101,"2011","08074",9,"Catalu�a",8,"Barcelona","Cubelles",1251.17,59.42,310.75,218.83,47.17,370.08,244.92,5.75,145.08,217.42,824.5,58.42,1181,"201107",1337,"201111"
201101,"2011","08075",9,"Catalu�a",8,"Barcelona","Dosrius",414.83,17.83,87.5,81.92,12,120.25,95.33,5.42,100.42,45.58,253.92,9.5,402,"201101",432,"201111"
201101,"2011","08076",9,"Catalu�a",8,"Barcelona","Esparreguera",2012.08,134.58,494,365.08,81.25,506.5,430.67,20.42,414.25,261,1126.92,189.5,1950,"201107",2089,"201105"
201101,"2011","08077",9,"Catalu�a",8,"Barcelona","Esplugues de Llobregat",3327.42,120.5,902.17,689.33,87.92,766.25,761.25,10.67,561.83,515.92,2153.33,85.67,3176,"201101",3505,"201110"
201101,"2011","08078",9,"Catalu�a",8,"Barcelona","Espunyola, L'",13.75,0.67,3.92,3,1,1.67,3.5,0.17,2,2.17,8.75,0.67,12,"201101",17,"201105"
201101,"2011","08079",9,"Catalu�a",8,"Barcelona","Estany, L'",20.58,1.5,4.33,2.08,0.42,5.67,6.58,1.67,4.58,0.08,14.17,0.08,17,"201102",23,"201107"
201101,"2011","08080",9,"Catalu�a",8,"Barcelona","F�gols",0.75,0,0,0.75,0,0,0,0,0,0.75,0,0,0,"201101",1,"201104"
201101,"2011","08081",9,"Catalu�a",8,"Barcelona","Fogars de Montcl�s",21,0.92,9.08,6.5,0,1.83,2.67,0,4.25,4.33,11.67,0.75,16,"201101",25,"201111"
201101,"2011","08082",9,"Catalu�a",8,"Barcelona","Fogars de la Selva",157.75,13.42,36.75,37.08,5.08,33.75,31.67,0.33,30.5,38.17,82.25,6.5,145,"201101",171,"201104"
201101,"2011","08083",9,"Catalu�a",8,"Barcelona","Folgueroles",94.75,3.5,15.83,13.92,3.33,36.17,22,2.25,26.67,12.92,50.33,2.58,90,"201102",102,"201108"
201101,"2011","08084",9,"Catalu�a",8,"Barcelona","Fonollosa",106.08,4.33,22.92,18.67,2.42,34.25,23.5,0.25,18.5,17.08,68.5,1.75,98,"201110",114,"201104"
201101,"2011","08085",9,"Catalu�a",8,"Barcelona","Font-rub�",100.17,5.67,25.75,20.67,3.25,25.92,18.92,7.67,20.25,15.67,48.33,8.25,80,"201101",108,"201107"
201101,"2011","08086",9,"Catalu�a",8,"Barcelona","Franqueses del Vall�s, Les",1731.67,84.08,476.33,275,71.83,483,341.42,21.75,376.25,228.5,985.92,119.25,1677,"201101",1778,"201109"
201101,"2011","08087",9,"Catalu�a",8,"Barcelona","Gallifa",5.75,0.33,1.25,1.5,0,1.67,1,0,1.17,0.17,3.5,0.92,4,"201108",8,"201112"
201101,"2011","08088",9,"Catalu�a",8,"Barcelona","Garriga, La",1052.92,33.42,255.75,216.25,25.58,273.42,248.5,10.58,255.75,116.83,610.17,59.58,996,"201101",1105,"201110"
