"anio","Cod municipio","Cod comunidad","Comunidad Aut","Cod provincia","Provincia","Municipio","total Paro Registrado","Paro hombre edad < 25","Paro hombre edad 25 -45","Paro hombre edad >=45","Paro mujer edad < 25","Paro mujer edad 25 -45","Paro mujer edad >=45","Paro Agricultura","Paro Industria","Paro Construcción","Paro Servicios","Paro Sin empleo Anterior","total Paro Registrado_min","Cod min_mes","total Paro Registrado_max","Cod max_mes"
"2014","34084",7,"Castilla y León",34,"Palencia","Herrera de Valdecañas",9.92,0,0.17,4.08,1.58,0.5,3.58,1.58,0.5,1,5.25,1.58,8,"08",11,"02"
"2014","34086",7,"Castilla y León",34,"Palencia","Hontoria de Cerrato",10.67,1.08,2.75,1.08,0,4.33,1.42,0,0.92,2,4.58,3.17,7,"11",17,"03"
"2014","34087",7,"Castilla y León",34,"Palencia","Hornillos de Cerrato",4.67,0,0.75,2.33,0,1.58,0,0,0.42,0.75,3.5,0,4,"01",6,"11"
"2014","34088",7,"Castilla y León",34,"Palencia","Husillos",12.42,1.08,3.58,1.83,0,4.33,1.58,1.08,1.17,2,7.83,0.33,10,"05",17,"03"
"2014","34089",7,"Castilla y León",34,"Palencia","Itero de la Vega",19.33,3.17,4.08,3.58,1.42,4.25,2.83,1.08,0,4.17,11.33,2.75,16,"10",24,"01"
"2014","34091",7,"Castilla y León",34,"Palencia","Lagartos",3.42,0.08,0.58,0,0,1.75,1,0,0,0,3.42,0,3,"01",4,"05"
"2014","34092",7,"Castilla y León",34,"Palencia","Lantadilla",16.42,0.92,3.33,6.08,0,1.08,5,2.25,1,0.25,11.67,1.25,12,"09",23,"02"
"2014","34093",7,"Castilla y León",34,"Palencia","Vid de Ojeda, La",4,0.25,1,1,0.42,1.08,0.25,0.83,0.17,0.42,2.33,0.25,3,"03",5,"01"
"2014","34094",7,"Castilla y León",34,"Palencia","Ledigos",0.58,0,0.08,0.33,0,0.17,0,0,0,0.08,0.5,0,0,"04",2,"01"
"2014","34096",7,"Castilla y León",34,"Palencia","Lomas",0,0,0,0,0,0,0,0,0,0,0,0,0,"01",0,"01"
"2014","34098",7,"Castilla y León",34,"Palencia","Magaz de Pisuerga",85.75,2.08,15.83,21.67,2.42,28.75,15,2.5,12.58,13.33,51.83,5.5,71,"12",95,"05"
"2014","34099",7,"Castilla y León",34,"Palencia","Manquillos",3.42,0.5,0.92,0,0.33,0.67,1,1.08,0,0,1.75,0.58,2,"01",6,"11"
"2014","34100",7,"Castilla y León",34,"Palencia","Mantinos",9.75,1,3,2.17,0,2.58,1,0,0.92,1,7.75,0.08,7,"08",12,"01"
"2014","34101",7,"Castilla y León",34,"Palencia","Marcilla de Campos",4.58,0,2.83,0,0,1,0.75,0,0,0.5,4.08,0,3,"07",6,"04"
"2014","34102",7,"Castilla y León",34,"Palencia","Mazariegos",12.08,1.42,0.08,2.58,1.92,4.25,1.83,0.67,0.17,1.42,9.58,0.25,10,"04",14,"01"
"2014","34103",7,"Castilla y León",34,"Palencia","Mazuecos de Valdeginate",3.33,0.42,0.5,1.67,0,0.25,0.5,0.33,0.83,0,2.17,0,2,"07",7,"01"
"2014","34104",7,"Castilla y León",34,"Palencia","Melgar de Yuso",22.08,2.33,1.83,8.58,2.25,2.33,4.75,0.83,1,5.67,10.08,4.5,18,"07",26,"02"
"2014","34106",7,"Castilla y León",34,"Palencia","Meneses de Campos",3.33,0.83,0.17,2.33,0,0,0,0.67,0,0.08,2.58,0,2,"06",5,"01"
"2014","34107",7,"Castilla y León",34,"Palencia","Micieces de Ojeda",0.75,0,0.75,0,0,0,0,0,0.67,0,0.08,0,0,"01",2,"06"
"2014","34108",7,"Castilla y León",34,"Palencia","Monzón de Campos",63,9,10.5,15.25,6.08,14.83,7.33,17.33,11.17,2.33,24.58,7.58,54,"12",73,"02"
"2014","34109",7,"Castilla y León",34,"Palencia","Moratinos",3.25,0,0,1,0,1.42,0.83,0,0,1,2,0.25,2,"09",4,"01"
"2014","34110",7,"Castilla y León",34,"Palencia","Mudá",5.67,0,1.42,1.67,0.67,0.17,1.75,0,0,0.67,4.33,0.67,3,"07",9,"01"
"2014","34112",7,"Castilla y León",34,"Palencia","Nogal de las Huertas",0,0,0,0,0,0,0,0,0,0,0,0,0,"01",0,"01"
"2014","34113",7,"Castilla y León",34,"Palencia","Olea de Boedo",0.25,0.25,0,0,0,0,0,0,0,0,0.25,0,0,"01",1,"10"
"2014","34114",7,"Castilla y León",34,"Palencia","Olmos de Ojeda",9,0.25,3.08,1.67,0,2,2,2,1.17,2.92,2.92,0,6,"09",12,"01"
"2014","34116",7,"Castilla y León",34,"Palencia","Osornillo",2,0,0,2,0,0,0,0,0,0,2,0,2,"01",2,"01"
"2014","34120",7,"Castilla y León",34,"Palencia","Palencia",7881.33,499,1642.67,1516.75,438.5,2042.17,1742.25,462.25,748,840,4920.42,910.67,7426,"08",8354,"01"
"2014","34121",7,"Castilla y León",34,"Palencia","Palenzuela",5.92,1.17,1.67,0.67,0.42,0.42,1.58,0.25,1.08,1.17,2.58,0.83,3,"08",9,"04"
"2014","34122",7,"Castilla y León",34,"Palencia","Páramo de Boedo",7.67,0.92,2.42,0,1,3.33,0,0,0.75,1.67,3.33,1.92,6,"03",10,"05"
"2014","34123",7,"Castilla y León",34,"Palencia","Paredes de Nava",185.33,12.42,29.5,34.67,17.67,43.5,47.58,20.92,25.5,22.42,91,25.5,167,"12",203,"02"
"2014","34124",7,"Castilla y León",34,"Palencia","Payo de Ojeda",1.42,0,1.42,0,0,0,0,0,0,0.83,0.58,0,0,"03",2,"01"
"2014","34125",7,"Castilla y León",34,"Palencia","Pedraza de Campos",4.25,0,1.42,1,0.17,1.67,0,1.17,0.25,0.67,2.17,0,3,"10",5,"01"
"2014","34126",7,"Castilla y León",34,"Palencia","Pedrosa de la Vega",20.58,0.92,3.5,6,2.08,5.67,2.42,4.33,0.42,4.75,8.5,2.58,12,"09",30,"01"
"2014","34127",7,"Castilla y León",34,"Palencia","Perales",5.25,0,0.83,2.58,0,1,0.83,2.58,0,0.67,1,1,4,"01",7,"09"
"2014","34129",7,"Castilla y León",34,"Palencia","Pino del Río",10.08,0.08,3.5,2.17,0,1,3.33,0,0,0.5,9.5,0.08,7,"07",15,"03"
"2014","34130",7,"Castilla y León",34,"Palencia","Piña de Campos",14.08,0.5,3.25,3,0.75,4.08,2.5,0.67,1.25,1.17,10,1,11,"07",19,"01"
"2014","34131",7,"Castilla y León",34,"Palencia","Población de Arroyo",0.67,0,0,0.58,0,0,0.08,0,0,0,0.67,0,0,"06",2,"12"
"2014","34132",7,"Castilla y León",34,"Palencia","Población de Campos",6.08,1,0.33,3.08,0,0.92,0.75,0,1,2.08,2.5,0.5,3,"10",9,"06"
"2014","34133",7,"Castilla y León",34,"Palencia","Población de Cerrato",8.83,0,1.67,1.33,0,1.42,4.42,0.5,1.25,1.25,4.58,1.25,6,"09",10,"01"
"2014","34134",7,"Castilla y León",34,"Palencia","Polentinos",2.17,0,0.17,1.67,0,0.25,0.08,0,0,1,1.17,0,1,"09",4,"01"
"2014","34135",7,"Castilla y León",34,"Palencia","Pomar de Valdivia",23.17,0.5,3.33,7.42,1.17,4.92,5.83,1,0.5,2.42,16,3.25,18,"08",30,"11"
"2014","34136",7,"Castilla y León",34,"Palencia","Poza de la Vega",27.58,2.17,5.5,9.08,0.75,5.17,4.92,2.92,2.42,6.33,9.83,6.08,24,"10",30,"02"
"2014","34137",7,"Castilla y León",34,"Palencia","Pozo de Urama",0.67,0,0.67,0,0,0,0,0,0,0,0.67,0,0,"01",1,"02"
"2014","34139",7,"Castilla y León",34,"Palencia","Prádanos de Ojeda",13.58,1.33,4.08,0.92,0.25,3.42,3.58,1,0.92,0.67,9.67,1.33,9,"09",17,"11"
"2014","34140",7,"Castilla y León",34,"Palencia","Puebla de Valdavia, La",3.25,0.25,0,1,0,1,1,0.25,0,1,2,0,3,"03",4,"01"
"2014","34141",7,"Castilla y León",34,"Palencia","Quintana del Puente",14.83,0.42,2.67,3.08,0.33,4.75,3.58,2.42,1,1.58,7.5,2.33,13,"08",18,"03"
"2014","34143",7,"Castilla y León",34,"Palencia","Quintanilla de Onsoña",12.33,0.75,3.83,5.42,0,2.17,0.17,0.92,1.92,2.33,7,0.17,10,"10",15,"01"
"2014","34146",7,"Castilla y León",34,"Palencia","Reinoso de Cerrato",1.42,0,1.17,0,0,0.17,0.08,0,0.5,0.25,0.67,0,0,"06",2,"01"
"2014","34147",7,"Castilla y León",34,"Palencia","Renedo de la Vega",14,1,2.08,2.67,0.67,4.08,3.5,0.33,0.08,0.67,11.58,1.33,11,"07",16,"02"
"2014","34149",7,"Castilla y León",34,"Palencia","Requena de Campos",0.42,0,0.42,0,0,0,0,0,0,0,0.42,0,0,"04",1,"01"
"2014","34151",7,"Castilla y León",34,"Palencia","Respenda de la Peña",8.33,0.33,0.67,2.92,0.25,2.17,2,0.08,0.67,0.5,6.83,0.25,6,"08",12,"04"
"2014","34152",7,"Castilla y León",34,"Palencia","Revenga de Campos",9.25,1,0,2.83,0,4.33,1.08,1.92,1,0.92,5.42,0,7,"01",11,"06"
"2014","34154",7,"Castilla y León",34,"Palencia","Revilla de Collazos",4,0,0.33,1,0,0.25,2.42,0,0.25,1,2.75,0,2,"06",6,"01"
"2014","34155",7,"Castilla y León",34,"Palencia","Ribas de Campos",5.58,0.33,1.17,0.92,0.08,1.92,1.17,0.92,0.25,0.67,3.75,0,3,"11",7,"03"
"2014","34156",7,"Castilla y León",34,"Palencia","Riberos de la Cueza",0.33,0,0,0.08,0,0.25,0,0.25,0.08,0,0,0,0,"04",1,"01"
"2014","34157",7,"Castilla y León",34,"Palencia","Saldaña",297.67,11.92,63.75,66.58,13.08,81.67,60.67,28.83,18,31.17,189.5,30.17,279,"09",323,"02"
"2014","34158",7,"Castilla y León",34,"Palencia","Salinas de Pisuerga",21.5,0.5,2.33,9,2,3.42,4.25,0.92,0.83,6.58,12,1.17,19,"05",24,"01"
"2014","34159",7,"Castilla y León",34,"Palencia","San Cebrián de Campos",22.5,2.08,4.25,6.33,1.92,3.83,4.08,4.58,2.92,1.33,9.17,4.5,21,"02",26,"06"
"2014","34160",7,"Castilla y León",34,"Palencia","San Cebrián de Mudá",9.5,1.5,2.75,3.5,0,0.75,1,1,2.25,2.5,3.75,0,6,"07",14,"02"
"2014","34161",7,"Castilla y León",34,"Palencia","San Cristóbal de Boedo",0,0,0,0,0,0,0,0,0,0,0,0,0,"01",0,"01"
"2014","34163",7,"Castilla y León",34,"Palencia","San Mamés de Campos",2.5,0,1.5,1,0,0,0,0.92,0.33,0.17,1.08,0,1,"01",3,"03"
"2014","34165",7,"Castilla y León",34,"Palencia","San Román de la Cuba",0.17,0,0.17,0,0,0,0,0,0.17,0,0,0,0,"01",1,"11"
"2014","34167",7,"Castilla y León",34,"Palencia","Santa Cecilia del Alcor",2.92,0.08,0.5,0.75,0.08,0.5,1,0,0,0,2.83,0.08,2,"06",4,"03"
"2014","34168",7,"Castilla y León",34,"Palencia","Santa Cruz de Boedo",1.75,0,0,1.5,0,0,0.25,0,0,0,1.5,0.25,1,"04",3,"01"
"2014","34169",7,"Castilla y León",34,"Palencia","Santervás de la Vega",38.92,1.25,6.5,10.25,0.25,8.67,12,2,4.08,2.67,25.83,4.33,33,"09",46,"12"
"2014","34170",7,"Castilla y León",34,"Palencia","Santibáñez de Ecla",0.25,0.08,0.17,0,0,0,0,0,0,0,0.25,0,0,"03",2,"01"
"2014","34171",7,"Castilla y León",34,"Palencia","Santibáñez de la Peña",82,6.67,19,19.08,5.5,12.83,18.92,6.58,14.08,17.83,32.17,11.33,69,"09",96,"04"
"2014","34174",7,"Castilla y León",34,"Palencia","Santoyo",6.83,1.17,0.83,1.83,0,1,2,0.92,0,1.83,2.92,1.17,3,"08",10,"02"
"2014","34175",7,"Castilla y León",34,"Palencia","Serna, La",4.17,0.17,0.25,2.75,0,0.17,0.83,0.92,0,0,2.42,0.83,3,"05",5,"01"
"2014","34176",7,"Castilla y León",34,"Palencia","Sotobañado y Priorato",9.5,0.5,2.42,3.58,0.5,0.17,2.33,0,0.92,0.58,7.42,0.58,7,"01",14,"05"
"2014","34177",7,"Castilla y León",34,"Palencia","Soto de Cerrato",18.33,1,3,3.33,0,2.33,8.67,2.58,4.17,2.33,9.25,0,14,"11",24,"01"
"2014","34178",7,"Castilla y León",34,"Palencia","Tabanera de Cerrato",0.75,0,0,0.75,0,0,0,0,0,0,0.75,0,0,"07",1,"01"
"2014","34179",7,"Castilla y León",34,"Palencia","Tabanera de Valdavia",0.08,0,0,0.08,0,0,0,0,0,0.08,0,0,0,"01",1,"12"
"2014","34180",7,"Castilla y León",34,"Palencia","Támara de Campos",3.58,0,0.42,3.17,0,0,0,0.58,0,1.17,1.83,0,2,"07",5,"01"
"2014","34181",7,"Castilla y León",34,"Palencia","Tariego de Cerrato",69,9.5,12.67,19.92,1.42,13.08,12.42,3.17,8.5,12,42.75,2.58,59,"08",79,"10"
"2014","34182",7,"Castilla y León",34,"Palencia","Torquemada",88.08,9.17,21.5,19.17,7.5,20.25,10.5,21.92,11,11.5,35.5,8.17,79,"08",97,"01"
"2014","34184",7,"Castilla y León",34,"Palencia","Torremormojón",1.17,0,0.17,1,0,0,0,0,0,0,1.17,0,0,"08",3,"06"
"2014","34185",7,"Castilla y León",34,"Palencia","Triollo",3.67,0,1.75,0,0.25,1.67,0,0.5,1.17,0.5,1.5,0,1,"09",6,"01"
"2014","34186",7,"Castilla y León",34,"Palencia","Valbuena de Pisuerga",0.83,0,0.83,0,0,0,0,0,0,0,0.83,0,0,"07",1,"01"
"2014","34189",7,"Castilla y León",34,"Palencia","Valdeolmillos",3,0,1.08,0,0,0.92,1,0,0,0,3,0,2,"03",4,"11"
"2014","34190",7,"Castilla y León",34,"Palencia","Valderrábano",1.92,0,0,0,0,0,1.92,0,0,0,1.92,0,1,"10",2,"01"
"2014","34192",7,"Castilla y León",34,"Palencia","Valde-Ucieza",3.92,0.42,0,0.58,0,1.17,1.75,0.92,0.75,0,2.25,0,3,"08",5,"05"
"2014","34196",7,"Castilla y León",34,"Palencia","Valle de Cerrato",2.75,0,0,1.75,0,0,1,0,1,0,1.75,0,2,"01",4,"05"
"2014","34199",7,"Castilla y León",34,"Palencia","Velilla del Río Carrión",129.92,6,25.92,31.75,3.92,29.17,33.17,2.25,15.17,54.08,51.08,7.33,115,"08",156,"01"
"2014","34201",7,"Castilla y León",34,"Palencia","Vertavillo",6.42,0,2.08,0.58,0.42,0.92,2.42,2.5,0.08,0,3.83,0,3,"07",8,"02"
"2014","34202",7,"Castilla y León",34,"Palencia","Villabasta de Valdavia",0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,"03",1,"01"
"2014","34204",7,"Castilla y León",34,"Palencia","Villacidaler",0.58,0,0,0.42,0,0.17,0,0,0,0,0.58,0,0,"03",1,"01"
"2014","34205",7,"Castilla y León",34,"Palencia","Villaconancio",0.33,0,0.33,0,0,0,0,0,0,0,0.33,0,0,"01",1,"02"
"2014","34206",7,"Castilla y León",34,"Palencia","Villada",64.83,5.25,11.25,15.58,2.42,17.25,13.08,1.17,8.92,3.08,45.58,6.08,56,"10",81,"01"
"2014","34208",7,"Castilla y León",34,"Palencia","Villaeles de Valdavia",3.25,0,2.58,0,0,0.67,0,0,0,0.58,2.67,0,1,"10",4,"01"
"2014","34210",7,"Castilla y León",34,"Palencia","Villahán",1,0,0,0,0,0,1,0,0,0,1,0,1,"01",1,"01"
"2014","34211",7,"Castilla y León",34,"Palencia","Villaherreros",5.67,1.17,1.17,0.17,0,3.17,0,0,1.58,0,3.67,0.42,4,"06",9,"01"
"2014","34213",7,"Castilla y León",34,"Palencia","Villalaco",1.42,0.25,0.17,1,0,0,0,0,0,0,1.42,0,1,"03",2,"01"
"2014","34214",7,"Castilla y León",34,"Palencia","Villalba de Guardo",16.58,1,4,1.5,0.75,5.58,3.75,3.33,1.67,0.83,10.25,0.5,14,"12",19,"06"
"2014","34215",7,"Castilla y León",34,"Palencia","Villalcázar de Sirga",9.08,0.33,2.42,1.58,0.25,0.75,3.75,0.42,0.42,1.25,5.83,1.17,6,"12",12,"01"
"2014","34216",7,"Castilla y León",34,"Palencia","Villalcón",1.33,0,0.67,0.58,0,0.08,0,0,0,0.25,1.08,0,0,"04",3,"01"
"2014","34217",7,"Castilla y León",34,"Palencia","Villalobón",126.33,6.25,25.42,18.08,9.75,42.33,24.5,1.75,7.75,17.42,85.42,14,112,"08",147,"02"
"2014","34218",7,"Castilla y León",34,"Palencia","Villaluenga de la Vega",30.83,2.17,5.17,8.92,2.17,7.17,5.25,5.25,1.92,3.33,16.33,4,26,"08",40,"02"
"2014","34220",7,"Castilla y León",34,"Palencia","Villamartín de Campos",9.5,0.42,2.33,2.25,0.25,3.25,1,0.42,0.58,0,8.5,0,7,"06",14,"01"
"2014","34221",7,"Castilla y León",34,"Palencia","Villamediana",7.08,0.08,2.42,2.83,0,1.08,0.67,0,1.75,0,4.67,0.67,5,"09",10,"02"
"2014","34222",7,"Castilla y León",34,"Palencia","Villameriel",3,0.17,0.33,0.25,0.5,0.75,1,0,0,0,2.83,0.17,0,"08",6,"12"
"2014","34223",7,"Castilla y León",34,"Palencia","Villamoronta",9.83,0.83,0.92,3.08,0,2.75,2.25,0.92,0,0.08,7.67,1.17,7,"10",13,"01"
"2014","34224",7,"Castilla y León",34,"Palencia","Villamuera de la Cueza",1,0,0,0.67,0,0,0.33,0,0.33,0,0.67,0,0,"06",2,"10"
"2014","34225",7,"Castilla y León",34,"Palencia","Villamuriel de Cerrato",566.75,34.67,126.25,92.33,28.25,167.17,118.08,18.83,61.75,62.58,370.33,53.25,526,"08",606,"01"
"2014","34227",7,"Castilla y León",34,"Palencia","Villanueva del Rebollar",2,0.5,1.17,0,0,0.33,0,0,0,1,0.5,0.5,1,"02",3,"07"
"2014","34228",7,"Castilla y León",34,"Palencia","Villanuño de Valdavia",3.17,0,0.58,1.17,0,0.42,1,0.33,0.25,0.08,2.5,0,1,"06",5,"09"
"2014","34229",7,"Castilla y León",34,"Palencia","Villaprovedo",2.75,0.17,0.08,1.17,0,0.58,0.75,0.17,0,0,2.42,0.17,1,"06",4,"01"
"2014","34230",7,"Castilla y León",34,"Palencia","Villarmentero de Campos",1.42,0,0,1,0,0.33,0.08,0,0,0,1.42,0,1,"05",2,"01"
"2014","34231",7,"Castilla y León",34,"Palencia","Villarrabé",7.58,0,0,4.92,0.58,0.08,2,0.58,0.17,0.92,4.33,1.58,6,"03",9,"11"
"2014","34232",7,"Castilla y León",34,"Palencia","Villarramiel",85.25,5.67,14.67,18.33,4.67,12.58,29.33,6.67,5.58,11.58,45.67,15.75,77,"08",95,"04"
"2014","34233",7,"Castilla y León",34,"Palencia","Villasarracino",5.83,0,0.5,4.92,0.42,0,0,0.5,0,2.75,2.58,0,3,"10",9,"01"
"2014","34234",7,"Castilla y León",34,"Palencia","Villasila de Valdavia",0.17,0,0.17,0,0,0,0,0,0,0.17,0,0,0,"03",1,"01"
"2014","34236",7,"Castilla y León",34,"Palencia","Villaturde",9.92,0.17,1.42,4.42,0.08,0.42,3.42,0.33,0,1.42,7.67,0.5,8,"07",13,"03"
"2014","34237",7,"Castilla y León",34,"Palencia","Villaumbrales",53,3.5,5.75,12.92,3.08,10.75,17,5.83,4,8.08,26.33,8.75,45,"08",64,"12"
"2014","34238",7,"Castilla y León",34,"Palencia","Villaviudas",10.08,0.33,1.58,2.58,0.5,2.58,2.5,1.58,0.08,0.92,6.5,1,7,"01",13,"12"
"2014","34240",7,"Castilla y León",34,"Palencia","Villerías de Campos",6.58,0.33,1.42,0.33,0,2.5,2,0.92,0,0.33,4.33,1,5,"05",9,"01"
"2014","34241",7,"Castilla y León",34,"Palencia","Villodre",0.33,0,0.25,0.08,0,0,0,0.25,0,0,0.08,0,0,"01",1,"05"
"2014","34242",7,"Castilla y León",34,"Palencia","Villodrigo",5,0,0.92,0,0,2.08,2,0.33,0,0,4.5,0.17,3,"12",8,"05"
"2014","34243",7,"Castilla y León",34,"Palencia","Villoldo",23.33,2.42,5.5,6.75,0.25,2.67,5.75,3,0.42,1.58,15.42,2.92,19,"07",33,"01"
"2014","34245",7,"Castilla y León",34,"Palencia","Villota del Páramo",27.42,1.42,4.75,7.42,1.92,5.5,6.42,1.17,3.92,4.58,16.08,1.67,21,"08",34,"05"
"2014","34246",7,"Castilla y León",34,"Palencia","Villovieco",1.75,0,0,1.75,0,0,0,0,0,0.42,1.33,0,1,"03",3,"04"
"2014","34901",7,"Castilla y León",34,"Palencia","Osorno la Mayor",88.5,7.17,18.92,26.92,4.75,14.92,15.83,4.75,13.83,11.17,51.92,6.83,83,"08",100,"02"
"2014","34902",7,"Castilla y León",34,"Palencia","Valle del Retortillo",3.42,0,1.08,2.08,0,0.25,0,0.17,0.92,0,2.08,0.25,2,"06",5,"01"
"2014","34903",7,"Castilla y León",34,"Palencia","Loma de Ucieza",8.5,0.42,1.5,4,0.58,0,2,0.83,1,1.42,4.25,1,5,"02",11,"09"
"2014","34904",7,"Castilla y León",34,"Palencia","Pernía, La",21.92,0.25,8.42,6.33,0.25,2.08,4.58,1.17,4.08,3.92,11.75,1,17,"10",26,"02"
"2014","35001",5,"Canarias",35,"Palmas, Las","Agaete",869.17,30.25,202.75,183.25,23.5,236,193.42,38.17,27.92,124,629.33,49.75,833,"12",921,"03"
"2014","35002",5,"Canarias",35,"Palmas, Las","Agüimes",4447.58,222.25,982.83,921.33,192.75,1212.17,916.25,143.67,190.42,647.42,3217.5,248.58,4146,"12",4569,"09"
"2014","35003",5,"Canarias",35,"Palmas, Las","Antigua",933.17,23.67,194.42,244.5,24.58,230.58,215.42,14.17,35.33,97.67,758.58,27.42,843,"08",1040,"02"
"2014","35004",5,"Canarias",35,"Palmas, Las","Arrecife",8114.33,291.17,1747.58,2012.67,289.58,1959.83,1813.5,87.42,240.92,1141.08,6254.92,390,7675,"12",8458,"04"
"2014","35005",5,"Canarias",35,"Palmas, Las","Artenara",119.92,3.08,18.83,32.42,5.42,34.58,25.58,3.42,2,8.5,98.08,7.92,95,"10",138,"05"
"2014","35006",5,"Canarias",35,"Palmas, Las","Arucas",5394,212.92,1103.17,1207.42,205.58,1464.83,1200.08,112.5,352.08,812.25,3604.67,512.5,5272,"12",5561,"01"
"2014","35007",5,"Canarias",35,"Palmas, Las","Betancuria",65.92,5,9.83,16.58,1.83,11.17,21.5,6,4.67,11.67,43.08,0.5,61,"04",73,"03"
"2014","35008",5,"Canarias",35,"Palmas, Las","Firgas",1038.5,35.92,196.5,235.58,42.58,294.25,233.67,22.75,59.67,148.92,706,101.17,993,"10",1098,"01"
"2014","35009",5,"Canarias",35,"Palmas, Las","Gáldar",3757.17,177.83,857.75,751.5,166.92,1021.25,781.92,259.75,225.33,683.67,2247.83,340.58,3615,"09",3903,"04"
"2014","35010",5,"Canarias",35,"Palmas, Las","Haría",441.75,17.08,96.42,113.42,12.33,94.25,108.25,8.83,11.58,48.92,350.83,21.58,420,"12",466,"02"
"2014","35011",5,"Canarias",35,"Palmas, Las","Ingenio",4510.42,198.33,1047.83,932.42,177.75,1239.5,914.58,163.08,217.17,733.83,3159.33,237,4344,"12",4656,"05"
"2014","35012",5,"Canarias",35,"Palmas, Las","Mogán",1757.08,70.83,345.83,384.67,65.92,469.17,420.67,24.75,49.17,130.08,1478,75.08,1633,"11",1954,"06"
"2014","35013",5,"Canarias",35,"Palmas, Las","Moya",1098.25,41.08,232.67,223.83,40.42,302.25,258,39.08,51.42,183.25,732.08,92.42,1063,"09",1160,"01"
"2014","35014",5,"Canarias",35,"Palmas, Las","Oliva, La",2108.75,52.08,481.67,508.25,64.67,560.17,441.92,10,43.08,228.5,1773.75,53.42,1995,"08",2249,"01"
"2014","35015",5,"Canarias",35,"Palmas, Las","Pájara",1757.33,70.42,449.25,406.5,60.08,438.75,332.33,25.08,30.58,90.5,1569,42.17,1645,"09",1893,"02"
"2014","35016",5,"Canarias",35,"Palmas, Las","Palmas de Gran Canaria, Las",52330.75,1706.33,10721.67,12435.25,1673.83,12714.33,13079.33,515.58,2534,6938.25,38211.67,4131.25,50692,"12",53858,"03"
"2014","35017",5,"Canarias",35,"Palmas, Las","Puerto del Rosario",4901.25,173.17,1083.58,1054.33,192.5,1373.58,1024.08,55.75,155.75,654.42,3846.17,189.17,4703,"12",5079,"03"
"2014","35018",5,"Canarias",35,"Palmas, Las","San Bartolomé",1831.67,56.08,360.92,438.33,47.83,496.92,431.58,13.58,50,190.5,1513.17,64.42,1692,"12",1923,"03"
"2014","35019",5,"Canarias",35,"Palmas, Las","San Bartolomé de Tirajana",5796.17,203.08,1204.92,1349.5,198.67,1386.58,1453.42,83.75,120.92,405.83,4882.92,302.75,5525,"12",5986,"04"
"2014","35020",5,"Canarias",35,"Palmas, Las","Aldea de San Nicolás, La",1184.08,88.75,311.92,267.83,62.92,266.42,186.25,145.5,46.67,189.08,728.33,74.5,1129,"07",1244,"05"
"2014","35021",5,"Canarias",35,"Palmas, Las","Santa Brígida",1776.33,58.25,338.75,500.17,53.92,408.83,416.42,21.83,104.92,251.75,1238.5,159.33,1723,"12",1842,"01"
"2014","35022",5,"Canarias",35,"Palmas, Las","Santa Lucía de Tirajana",10538.92,516.75,2230.08,2145,497.17,2815.42,2334.5,329.83,438.08,1274.75,7837.33,658.92,10057,"12",10862,"05"
"2014","35023",5,"Canarias",35,"Palmas, Las","Santa María de Guía de Gran Canaria",2115.33,86.92,477.92,453.75,108.75,571.92,416.08,108.42,135.42,350.25,1311.75,209.5,2076,"09",2157,"04"
"2014","35024",5,"Canarias",35,"Palmas, Las","Teguise",1601.33,47.42,302,359.08,45.08,436.25,411.5,11.92,47.25,174.5,1296.08,71.58,1487,"12",1739,"02"
"2014","35025",5,"Canarias",35,"Palmas, Las","Tejeda",176.58,9.33,32.33,47.42,6.5,45.17,35.83,7.92,9.67,20,121.92,17.08,165,"09",187,"05"
"2014","35026",5,"Canarias",35,"Palmas, Las","Telde",16014.83,627.83,3541.25,3269.75,636.75,4324.33,3614.92,456.33,900.67,2674.08,10803.75,1180,15648,"12",16463,"01"
"2014","35027",5,"Canarias",35,"Palmas, Las","Teror",1448.67,65.5,263.42,346,57.75,364.25,351.75,21.5,123.33,212,934.33,157.5,1399,"08",1501,"03"
"2014","35028",5,"Canarias",35,"Palmas, Las","Tías",1515.25,40,319,347.08,45.25,368.58,395.33,12.08,35.25,100.25,1306.08,61.58,1476,"12",1554,"03"
"2014","35029",5,"Canarias",35,"Palmas, Las","Tinajo",600.17,22.92,133.58,147.83,18.25,154.17,123.42,11.17,22.42,90.5,442.67,33.42,549,"12",646,"04"
"2014","35030",5,"Canarias",35,"Palmas, Las","Tuineje",1513.17,68,321.67,371.5,53.75,397.75,300.5,33.25,48.33,191.08,1188,52.5,1419,"08",1629,"02"
"2014","35031",5,"Canarias",35,"Palmas, Las","Valsequillo de Gran Canaria",1165.67,55.42,215.92,265.33,52.58,321.67,254.75,56.25,75.75,164.83,796.17,72.67,1138,"09",1187,"08"
"2014","35032",5,"Canarias",35,"Palmas, Las","Valleseco",449.17,16.58,107.17,104.75,14.58,103.42,102.67,12.17,27.92,54.42,323.08,31.58,425,"09",460,"07"
"2014","35033",5,"Canarias",35,"Palmas, Las","Vega de San Mateo",927.75,29.08,188.17,213.33,44.25,220.08,232.83,34.67,53.83,130.33,615.75,93.17,887,"12",966,"03"
"2014","35034",5,"Canarias",35,"Palmas, Las","Yaiza",1128.92,27.08,313.67,234.17,40,323.83,190.17,7.67,17,61.33,1020.17,22.75,1040,"08",1206,"05"
